Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;SP;SAO JOSE DOS CAMPOS;DISTRIBUIDORA DE GAS E AGUA SANTA TEREZINHA LTDA; 08.233.673/0005-27;RUA JOAO ADAO;440;;RESIDENCIAL GAZZO;12236-853;GLP;03/11/2025;97,99;;R$ / 13 kg;BRANCA
SE;SP;AMERICANA;CARMO & BATISTA COMERCIO DE BEBIDAS LTDA; 37.482.498/0001-86;AVENIDA DE CILLO;3077;;PARQUE NOVO MUNDO;13467-600;GLP;03/11/2025;104,99;;R$ / 13 kg;ULTRAGAZ
CO;MT;SINOP;MARTINS & MARTINS LTDA; 03.790.896/0010-39;AVENIDA BRUNO MARTINI;550;;JARDIM BARCELONA;78555-343;GLP;03/11/2025;140,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;RR;BOA VISTA;ROBSON MELO DE SOUZA; 36.937.428/0001-02;RUA ALCIDES LIMA;341;;CAIMBE;69312-172;GLP;03/11/2025;140,00;;R$ / 13 kg;FOGAS
SE;MG;DIVINOPOLIS;COMERCIAL JOYBRI LTDA; 04.603.271/0018-30;AVENIDA PARANA;1595;;CATALAO;35501-169;GLP;03/11/2025;120,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;ARARAQUARA;SEVERINO EUCLIDES COMERCIO DE GAS; 29.693.634/0001-59;RUA OSWALDO SANTOS FERREIRA;245;;JARDIM ROBERTO SELMI DEI;14806-404;GLP;03/11/2025;120,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;PIRACICABA;DELANIA FRANCISCA DE SOUZA; 37.335.058/0001-04;AVENIDA TAUBATE;322;;PERDIZES;13423-570;GLP;03/11/2025;105,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;SC;BLUMENAU;BASE - GAS REGIONAL LTDA; 06.983.577/0007-32;RUA FREDERICO JENSEN;1618;;ITOUPAVAZINHA;89066-300;GLP;03/11/2025;120,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;BELO HORIZONTE;W DE PAULA PEREIRA COMERCIO DE GAS; 37.576.822/0001-25;RUA MARIA DE LOURDES DA CRUZ;488;;MANTIQUEIRA;31655-230;GLP;03/11/2025;99,99;;R$ / 13 kg;BRANCA
SE;SP;GUARUJA;COPA GUARUJA GAS III LTDA; 37.626.076/0001-37;RUA DONA JOANA DE MENEZES FARO;1025;;SITIO PAECARA (VICENTE DE CARVALHO);11462-000;GLP;03/11/2025;119,99;;R$ / 13 kg;CONSIGAZ
SE;RJ;NOVA IGUACU;E. S. DA CONCEICAO GAS; 33.117.442/0001-71;AVENIDA ABILIO AUGUSTO TAVORA;1748;QUADRAX                   LOTE  2;NOVA ERA;26275-580;GLP;03/11/2025;120,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO PAULO;BROOKLINGAS COMERCIO DE GAS LTDA; 28.197.449/0001-00;AVENIDA JOAO DIAS;159;;SANTO AMARO;04723-000;GLP;03/11/2025;119,99;;R$ / 13 kg;CONSIGAZ
N;PA;BELEM;MARAJO CARDOSO COMERCIO VAREJISTA DE GLP LTDA; 11.001.001/0002-58;RODOVIA AUGUSTO MONTENEGRO;1247C;;CAMPINA DE ICOARACI (ICOARACI);66813-000;GLP;03/11/2025;104,99;;R$ / 13 kg;BAHIANA
S;PR;CURITIBA;CYRO RAPHAEL ROBERTO GAS; 38.905.240/0001-08;AVENIDA DA INTEGRACAO;1892;;BAIRRO ALTO;82840-290;GLP;03/11/2025;100,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;BA;TEIXEIRA DE FREITAS;RS COMERCIO DE GAS LTDA; 38.656.312/0001-20;AVENIDA JOAO PAULO II;920;;JARDIM PLANALTO;45990-620;GLP;03/11/2025;95,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;AL;ARAPIRACA;ELIANA FERREIRA DE LIMA EIRELI; 36.106.882/0001-11;RUA ANTONIO OLIVEIRA MELO;847;;BRASILIA;57313-050;GLP;03/11/2025;105,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;IPATINGA;DANUZIA KELLE FERREIRA SILVA COMERCIO DE GAS LTDA; 29.616.862/0001-25;RUA PROCOPIO FERREIRA;105;;IDEAL;35162-218;GLP;03/11/2025;100,00;;R$ / 13 kg;BRANCA
S;PR;CURITIBA;ATUBA COMERCIO DE GAS E AGUA LTDA; 39.893.939/0001-68;AVENIDA MARECHAL MASCARENHAS DE MORAES;2200;;ATUBA;82620-300;GLP;03/11/2025;98,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;RS;PELOTAS;JAIR DUMMER HUTTNER; 01.113.343/0001-25;AVENIDA FERNANDO OSORIO;6810;;TRES VENDAS;96070-850;GLP;03/11/2025;116,00;;R$ / 13 kg;LIQUIGÁS
SE;ES;VITORIA;TL GAS LTDA; 39.226.179/0001-35;AVENIDA MARECHAL CAMPOS;601;;DE LOURDES;29042-763;GLP;03/11/2025;95,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;BA;TEIXEIRA DE FREITAS;ROCHA E SANTOS COMERCIO DE GAS LTDA; 39.749.886/0001-06;RUA VIRGILIO DA CONCEICAO;57;;SAO LOURENCO;45992-042;GLP;03/11/2025;95,00;;R$ / 13 kg;BRANCA
N;AP;MACAPA;M. H. F. LIMA - EIRELI; 36.287.386/0001-01;AVENIDA SALGADO FILHO;759;;SANTA RITA;68901-281;GLP;03/11/2025;136,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;HORTOLANDIA;JD AMANDA COMERCIO DE GLP LTDA; 35.797.856/0001-14;AVENIDA PRINCESA ISABEL;1595;;JARDIM AMANDA I;13188-021;GLP;03/11/2025;94,99;;R$ / 13 kg;LIQUIGÁS
SE;SP;JACAREI;CLEBER FERNANDO DA SILVA COMERCIO DE GAS; 39.599.546/0001-46;AVENIDA DANTE SIANI;338;;JARDIM SANTA MARINA;12312-420;GLP;03/11/2025;85,00;;R$ / 13 kg;FOGAS
SE;ES;VITORIA;XANDOM GAS E AGUA LTDA; 39.982.619/0001-84;AVENIDA NAIR AZEVEDO SILVA;220;;ILHA DO PRINCIPE;29020-240;GLP;03/11/2025;90,00;;R$ / 13 kg;BRANCA
CO;MS;CAMPO GRANDE;AUTO POSTO SAO JORGE LTDA; 15.144.169/0003-54;RUA CHAPARRAL;21;;JARDIM TARUMA;79097-450;GLP;03/11/2025;110,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;BAURU;ZILOGAS BAURU LTDA; 22.889.416/0008-11;AVENIDA DOUTOR MARCOS DE PAULA RAPHAEL 32 QUADRA 9;27-25;;NUCLEO HABITACIONAL MARY DOTA;17026-970;GLP;03/11/2025;95,00;;R$ / 13 kg;BRANCA
S;PR;CURITIBA;WELLINGTON DOS SANTOS RODRIGUES; 02.956.933/0001-82;RUA MATEUS LEME;6037;;ABRANCHES;82130-085;GLP;03/11/2025;99,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;GARCA;VG COMERCIO DE GAS LTDA; 40.372.172/0001-00;RUA CEL JOAQUIM PIZA;807;;FERRAROPOLIS;17400-084;GLP;03/11/2025;125,00;;R$ / 13 kg;ULTRAGAZ
SE;MG;SETE LAGOAS;BRASIL GERAIS DISTRIBUIDORA DE GAS EIRELI; 37.336.736/0001-45;RUA PROFESSOR ABEYLARD;760;LOJA  01;CENTRO;35700-069;GLP;03/11/2025;102,00;;R$ / 13 kg;BRANCA
NE;BA;JEQUIE;CURRAL NOVO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 10.545.732/0001-10;RUA BARRAGEM DE PEDRAS;SN;;CURRAL NOVO;45201-820;GLP;03/11/2025;115,00;;R$ / 13 kg;BRANCA
S;PR;CURITIBA;G.T.L REVENDA DE GAS LTDA; 39.870.231/0001-91;RUA FAGUNDES VARELA;886;;JARDIM SOCIAL;82520-040;GLP;03/11/2025;105,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;JACAREI;COMERCIAL GASMAIS LTDA; 16.103.050/0006-49;RUA SANTO IVO;622;;CIDADE SALVADOR;12312-190;GLP;03/11/2025;94,99;;R$ / 13 kg;ULTRAGAZ
SE;ES;VILA VELHA;ALEKSANDER BRAIDO BRUNORO; 11.899.367/0001-05;RUA GOIAS;727;;SOTECO;29106-190;GLP;03/11/2025;105,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;PA;PARAUAPEBAS;UNIAO COMERCIO DE GAS EIRELI; 40.260.039/0001-62;RUA MACEDONIA;SN;QUADRA016                 LOTE  014 015;BETANIA;68515-000;GLP;03/11/2025;135,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;CE;JUAZEIRO DO NORTE;RICARDO F LIMA; 40.115.070/0001-00;AVENIDA PARAIBA;379;;PIRAJA;63034-260;GLP;03/11/2025;120,00;;R$ / 13 kg;BRANCA
S;SC;ITAJAI;IDEAL GAS LTDA; 41.452.993/0001-10;AVENIDA CAMPOS NOVOS;727;;SAO VICENTE;88309-650;GLP;03/11/2025;105,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;ES;VILA VELHA;DEPOSITO DE GAS ILHA DAS FLORES EIRELI; 40.650.750/0001-23;RUA BASILIO COSTALONGA;228;;ILHA DAS FLORES;29115-560;GLP;03/11/2025;100,00;;R$ / 13 kg;BRANCA
N;AM;MANAUS;AUTO POSTO PONTA NEGRA LTDA; 35.008.891/0001-07;AVENIDA CORONEL TEIXEIRA;7461;;NOVA ESPERANCA;69037-473;GLP;03/11/2025;120,00;;R$ / 13 kg;FOGAS
SE;ES;VILA VELHA;A. M. SANTANA GAS E AGUA; 33.889.390/0001-51;RUA JOSE BONIFACIO;2230;GALPAO01;ARIBIRI;29120-380;GLP;03/11/2025;100,00;;R$ / 13 kg;BRANCA
S;PR;CURITIBA;SBRISSIA COMERCIO DE COMBUSTIVEIS LTDA; 33.496.808/0001-60;AVENIDA NOSSA SENHORA DE LOURDES;900;;JARDIM DAS AMERICAS;81530-020;GLP;03/11/2025;99,00;;R$ / 13 kg;BRANCA
SE;RJ;NOVA IGUACU;BETEL COMERCIO DE GLP LTDA; 40.155.617/0001-09;ESTRADA LUIZ MARIO DA ROCHA LIMA;270;LOJA  0;AUSTIN;26086-070;GLP;03/11/2025;110,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;RS;SAO LEOPOLDO;JP COMERCIO DE GAS LTDA; 37.852.249/0001-35;RUA ANTONIO FRANCISCO LISBOA;364;;CAMPINA;93130-070;GLP;03/11/2025;105,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;OSASCO;LIVIA GAS COMERCIO DE GLP, AGUA E ACESSORIOS LTDA; 41.011.380/0001-47;AVENIDA SPORT CLUB CORINTHIANS PAULISTA;448;;BUSSOCABA;06132-380;GLP;03/11/2025;94,99;;R$ / 13 kg;ULTRAGAZ
S;SC;ITAJAI;POSTO MIME S.A.; 83.488.882/0033-90;RODOVIA ANTONIO HEIL;655;;ITAIPAVA;88316-001;GLP;03/11/2025;129,99;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO PAULO;CIPRIANO-GAS COMERCIO DE GLP LTDA; 32.676.844/0001-43;AVENIDA CIPRIANO RODRIGUES;718;;VILA FORMOSA;03361-010;GLP;03/11/2025;99,99;;R$ / 13 kg;BRANCA
SE;ES;ARACRUZ;TANIA MARIA PISSINATI E CIA LTDA; 22.113.759/0002-02;AVENIDA PRESIDENTE CASTELO BRANCO;248;;BELA VISTA;29192-066;GLP;03/11/2025;100,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;PA;CASTANHAL;RAINHA DO GAS LTDA; 41.856.952/0001-99;ALAMEDA TIRADENTES;3340;B;CAICARA;68744-100;GLP;03/11/2025;120,00;;R$ / 13 kg;BAHIANA
SE;MG;CAMPO BELO;NEUZA DAS GRACAS BARBOSA SILVA; 12.300.887/0001-12;RUA PROFESSOR JOSE FLORENCIO;300;LETRA CO A;VILA CONSTANTINO;37270-000;GLP;03/11/2025;110,00;;R$ / 13 kg;BRANCA
SE;SP;OSASCO;FORT-GAS COMERCIO LTDA; 40.884.335/0001-34;AVENIDA SPORT CLUB CORINTHIANS PAULISTA;2800;;BUSSOCABA;06132-380;GLP;03/11/2025;109,99;;R$ / 13 kg;ULTRAGAZ
SE;RJ;SAO GONCALO;AMSTERDA REVENDA DE GLP LTDA; 31.889.382/0001-80;AVENIDA PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO;SN;AREA C;LINDO PARQUE;24420-006;GLP;03/11/2025;99,99;;R$ / 13 kg;COPA ENERGIA
S;PR;CURITIBA;AUTO POSTO D B LTDA; 79.702.650/0001-39;RUA JOSE DE OLIVEIRA FRANCO;1311;ESQ MARCILIO DIAS;BAIRRO ALTO;82820-110;GLP;03/11/2025;102,90;;R$ / 13 kg;BRANCA
N;TO;PALMAS;FERNANDO DE MORAIS DE FREITAS; 37.665.268/0001-52;QUADRA 405 NORTE AVENIDA LO 10 (ARNO 42);SN;LOTE  25;PLANO DIRETOR NORTE;77002-000;GLP;03/11/2025;125,00;;R$ / 13 kg;LIQUIGÁS
SE;ES;SERRA;HENRIQUE KALKE 09203918779; 16.542.461/0001-26;RUA JACARAIPE;2;FUNDOS;VALPARAISO;29165-819;GLP;03/11/2025;100,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;AL;ARAPIRACA;VIEIRA & RIBEIRO GAS LTDA; 03.858.733/0009-07;AVENIDA MUNIZ FALCAO;379;;SAO LUIZ;57301-381;GLP;03/11/2025;105,00;;R$ / 13 kg;LIQUIGÁS
SE;SP;ARACATUBA;CRISTIANE RAMOS ROSSETTO LTDA; 43.002.707/0001-40;RUA MARCILIO DIAS;1634;;BOA VISTA;16074-150;GLP;03/11/2025;104,00;;R$ / 13 kg;ULTRAGAZ
SE;ES;VITORIA;TOP GAS COMERCIO E SERVICO LTDA; 42.505.009/0001-02;AVENIDA PAULINO MULLER;1031;;JUCUTUQUARA;29040-715;GLP;03/11/2025;97,00;;R$ / 13 kg;BRANCA
SE;SP;GUARUJA;GAS DO FORTE GUARUJA EIRELI; 39.741.570/0001-78;AVENIDA SANTOS DUMONT;153;;SANTO ANTONIO;11432-502;GLP;03/11/2025;95,99;;R$ / 13 kg;BRANCA
SE;RJ;NOVA IGUACU;MESQUITA COMERCIO VAREJISTA DE GAS LTDA; 42.133.383/0001-16;ESTRADA LUIS LEMOS;1717;QUADRAA                   LOTE  1;CARMARI;26022-140;GLP;03/11/2025;83,00;;R$ / 13 kg;BRANCA
S;RS;CAXIAS DO SUL;AUTO POSTO COMBOIO LTDA; 90.011.305/0009-49;RUA JACOB LUCHESI;2111;SALA  01;SANTA CATARINA;95032-000;GLP;03/11/2025;130,00;;R$ / 13 kg;LIQUIGÁS
SE;SP;CATANDUVA;LEONEL DA COSTA LTDA; 40.958.130/0001-56;AVENIDA PALMARES;3;;VILA BELA;15804-115;GLP;03/11/2025;109,80;;R$ / 13 kg;ULTRAGAZ
SE;MG;BELO HORIZONTE;ADAMEX FERREIRA DA FONSECA; 07.050.105/0004-47;RUA NELSON HUNGRIA;257;;TUPI A;31842-330;GLP;03/11/2025;95,00;;R$ / 13 kg;BRANCA
S;SC;BLUMENAU;POSTO MIME S.A.; 83.488.882/0017-70;RODOVIA BR 470 KM 58;4125;;BADENFURT;89070-205;GLP;03/11/2025;124,99;;R$ / 13 kg;ULTRAGAZ
SE;MG;ITUIUTABA;MINI MERCADO MEDEIROS LTDA; 19.411.164/0005-63;RUA VINTE E SEIS;1751;;CENTRO;38300-080;GLP;03/11/2025;105,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO PAULO;GASBOM IPIRANGA COMERCIO DE GAS LTDA; 40.988.216/0001-21;RUA BOM PASTOR;463;;IPIRANGA;04203-050;GLP;03/11/2025;114,99;;R$ / 13 kg;CONSIGAZ
N;AM;MANAUS;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA; 84.477.215/0017-55;AVENIDA ALVARO BOTELHO MAIA;5;;PRESIDENTE VARGAS;69025-080;GLP;03/11/2025;125,00;;R$ / 13 kg;BRANCA
N;AM;MANAUS;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA; 84.477.215/0020-50;RUA PROFESSOR MARCIANO ARMOND;1559;;SAO FRANCISCO;69057-030;GLP;03/11/2025;125,00;;R$ / 13 kg;BRANCA
N;AM;MANAUS;EXPRESS PETROLEO LTDA; 84.537.349/0001-57;AVENIDA DESEMBARGADOR JOAO MACHADO;391;;ALVORADA  I;69043-000;GLP;03/11/2025;125,00;;R$ / 13 kg;BRANCA
S;PR;CURITIBA;BOM GAS COMERCIO DE GAS LIQUEFEITO DE PETROLEO  EIRELI; 41.751.556/0001-05;AVENIDA PRESIDENTE WENCESLAU BRAZ;663;;FANNY;81030-030;GLP;03/11/2025;99,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;LONDRINA;ELITE COMERCIO DE GAS E AGUA LTDA; 41.567.162/0001-93;RUA LIRIOS-DOS-VALES;510;;PARQUE DAS INDUSTRIAS;86043-090;GLP;03/11/2025;110,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;TAUBATE;GUSTAVO SHIGUERU COUTINHO YAMADA; 09.275.758/0001-07;AVENIDA JOAO RAMALHO (DISTRITO DO QUIRIRIM);619;;RESIDENCIAL NOVO HORIZONTE;12042-303;GLP;03/11/2025;99,00;;R$ / 13 kg;BRANCA
SE;RJ;SAO JOAO DE MERITI;SAO JOAO COMERCIO DE GAS LTDA; 42.131.717/0001-12;RUA HELOISA PACHECO DE LIMA;0;LOTE  01                  QUADRA22;JARDIM MERITI;25555-460;GLP;03/11/2025;90,00;;R$ / 13 kg;BRANCA
SE;SP;MAUA;MIRELY GAS E AGUA MINERAL LTDA; 40.856.417/0001-75;AVENIDA BARAO DE MAUA;4362;;VILA SAO JOAO;09330-150;GLP;03/11/2025;99,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;RS;CANOAS;ANA CARLA VIEIRA CASTRO; 43.539.484/0001-54;RUA A J RENNER;1967;;ESTANCIA VELHA;92030-010;GLP;03/11/2025;115,00;;R$ / 13 kg;ULTRAGAZ
SE;MG;JUIZ DE FORA;FORTES GAS BENFICA LTDA; 44.384.622/0001-36;RUA BENTO GONCALVES;419;;BENFICA;36090-380;GLP;03/11/2025;89,99;;R$ / 13 kg;BRANCA
N;PA;CASTANHAL;NANDOGAS COMERCIO DE GAS LTDA; 44.380.213/0001-61;AVENIDA MARQUES DE SANTA CRUZ;147;;IMPERADOR;68744-360;GLP;03/11/2025;115,00;;R$ / 13 kg;LIQUIGÁS
S;PR;CURITIBA;AUTO POSTO ANGICO LTDA; 24.388.950/0001-01;RUA JOAO NOGAROLLI;368;;FANNY;81030-190;GLP;03/11/2025;99,90;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PE;OLINDA;R V DA SILVA JUNIOR COMERCIO VAREJISTA DE GAS EIRELI; 37.285.052/0001-61;RUA PREF MANUEL REGUEIRA;638;;BULTRINS;53320-160;GLP;03/11/2025;100,00;;R$ / 13 kg;BAHIANA
SE;SP;ARACATUBA;LIDER COMERCIO DE AGUA E GAS ARACATUBA LTDA; 43.288.830/0001-79;RUA PADRE FRANCISCO SERSEN;337;;GUANABARA;16026-240;GLP;03/11/2025;100,00;;R$ / 13 kg;BRANCA
SE;SP;SOROCABA;FBR COMERCIO DE GAS SOROCABA LTDA; 44.337.466/0001-52;AVENIDA ITAVUVU;471;;VILA OLIMPIA;18075-042;GLP;03/11/2025;120,00;;R$ / 13 kg;ULTRAGAZ
NE;PI;PIRIPIRI;RAPIDAO GAS LTDA; 42.965.490/0001-00;AVENIDA ADERSON ALVES FERREIRA;2146;;PACIENCIA;64260-000;GLP;03/11/2025;109,99;;R$ / 13 kg;BAHIANA
CO;DF;BRASILIA;ABENCOADO GAS COMERCIO DE GLP LTDA; 43.944.944/0001-20;QUADRA QN 423 CONJUNTO A LOTE;3;;SAMAMBAIA NORTE (SAMAMBAIA);72325-561;GLP;03/11/2025;105,00;;R$ / 13 kg;BRANCA
NE;BA;SALVADOR;L & R COMERCIO VAREJISTA DE GAS LTDA; 44.815.767/0001-44;RUA DA TRANQUILIDADE;27;LOJA  LOJA;BOCA DO RIO;41705-200;GLP;03/11/2025;119,99;;R$ / 13 kg;BAHIANA
N;RR;BOA VISTA;BASGAL & BASGAL LTDA; 43.583.655/0001-42;RUA PIRARARA;148;;SANTA TEREZA;69314-112;GLP;03/11/2025;145,00;;R$ / 13 kg;FOGAS
NE;BA;TEIXEIRA DE FREITAS;TEXASGAS LTDA; 40.013.941/0001-84;AVENIDA PRESIDENTE GETULIO VARGAS;1110;ANEXO;SAO JOSE;45988-074;GLP;03/11/2025;95,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;HORTOLANDIA;CAMARGO OLIVEIRA DISTRIBUIDORA DE GAS LTDA; 37.084.251/0003-73;AVENIDA ANHANGUERA;260;;VILA REAL CONTINUACAO;13183-224;GLP;03/11/2025;94,99;;R$ / 13 kg;CONSIGAZ
S;RS;CANOAS;JANA GAS E AGUA LTDA; 44.405.721/0001-57;RUA ERNESTO CHE GUEVARA;178;LOTE  POR DO SOL;GUAJUVIRAS;92440-848;GLP;03/11/2025;110,00;;R$ / 13 kg;ULTRAGAZ
NE;PE;OLINDA;BULTRINS COMERCIO DE GAS LTDA; 41.276.090/0001-25;RUA PREF MANUEL REGUEIRA;420;;BULTRINS;53320-160;GLP;03/11/2025;100,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO PAULO;GASBOM ESTRADA DAS LAGRIMAS COMERCIO DE GAS LTDA; 35.689.366/0001-02;RUA ALENCAR ARARIPE;35;ANEXO 39 E 43;SACOMA;04253-000;GLP;03/11/2025;106,00;;R$ / 13 kg;CONSIGAZ
N;PA;CASTANHAL;R. A DE SOUSA LTDA; 45.199.909/0001-59;ALAMEDA TIRADENTES;3342;;CAIÇARA;68744-100;GLP;03/11/2025;115,00;;R$ / 13 kg;COPA ENERGIA
SE;SP;ARACATUBA;FORTE CONVENIENCIA LTDA; 45.507.828/0001-79;RUA DOS FUNDADORES;257;;SAO JOAQUIM;16050-415;GLP;03/11/2025;95,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;CASCAVEL;G J FERREIRA DA CRUZ  LTDA; 45.302.135/0001-40;AVENIDA DAS POMBAS;436;;BRASÍLIA;85815-483;GLP;03/11/2025;110,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;ARARAQUARA;ROMILDO CESAR DE OLIVEIRA; 45.576.263/0001-81;AVENIDA FRANCISCO VAZ FILHO;2099;;JARDIM TABAPUA (VILA XAVIER);14810-312;GLP;03/11/2025;115,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;CURITIBA;AUTO POSTO BOQUEIRAO LTDA; 37.576.841/0001-51;RUA PROFESSOR JOAO SOARES BARCELOS;3716;;BOQUEIRAO;81670-080;GLP;03/11/2025;96,90;;R$ / 13 kg;BRANCA
SE;MG;BELO HORIZONTE;C & M COMERCIO DE GAS LTDA; 38.108.822/0001-63;RUA AUGUSTO DOS ANJOS;1610;;RIO BRANCO;31535-000;GLP;03/11/2025;97,99;;R$ / 13 kg;ULTRAGAZ
NE;PB;JOAO PESSOA;PONTES COMERCIO DE GAS LTDA; 46.619.132/0001-05;RUA PRESIDENTE CARLOS LUZ;265;;CRISTO REDENTOR;58071-490;GLP;03/11/2025;110,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;TOLEDO;NETTO DISTRIBUIDORA DE GAS LTDA; 46.308.454/0001-25;RUA PIRATINI;912;;CENTRO;85901-280;GLP;03/11/2025;118,90;;R$ / 13 kg;ULTRAGAZ
SE;ES;SERRA;FLAVIO GAS LTDA; 45.380.467/0001-42;RUA RIO GUAJARÁ;26;;HÉLIO FERRAZ;29160-541;GLP;03/11/2025;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;AM;MANAUS;AUTO POSTO CAMILA LTDA; 03.932.978/0001-80;AVENIDA COSME FERREIRA;3276;;COROADO;69082-000;GLP;03/11/2025;125,00;;R$ / 13 kg;AMAZONGÁS
SE;MG;BELO HORIZONTE;MRO REVENDEDORA DE GAS LTDA; 09.207.213/0001-63;RUA SEVERO;11;LETRA A;GLORIA;30870-030;GLP;03/11/2025;125,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;AM;MANAUS;MUCURIPE COMERCIO DE COMBUSTIVEIS LTDA; 84.110.394/0033-08;AVENIDA SENADOR RAIMUNDO PARENTE;215;;ALVORADA;69048-662;GLP;03/11/2025;121,50;;R$ / 13 kg;FOGAS
N;AM;MANAUS;MUCURIPE COMERCIO DE COMBUSTIVEIS LTDA; 84.110.394/0035-70;R CHIQUINHA GONZAGA;214;;PETRÓPOLIS;69067-045;GLP;03/11/2025;121,50;;R$ / 13 kg;FOGAS
S;PR;TOLEDO;SUPER-TOLEDO GAS LTDA; 29.946.972/0003-17;RUA PIRATINI;1202;LOTE  ESQ RUA GARIBALDI;CENTRO;85901-010;GLP;03/11/2025;118,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;MAUA;DOM CASTELO DISTRIBUIDORA DE GAS GLP LTDA; 46.878.651/0001-80;AVENIDA PRESIDENTECASTELO BRANCO;664;;JARDIM ZAIRA;09320-590;GLP;03/11/2025;105,00;;R$ / 13 kg;CONSIGAZ
N;AM;MANAUS;JAPURA COMERCIO DE GAS E BEBIDAS LTDA.; 36.215.785/0001-67;RUA JAPURA;676;;CENTRO;69020-180;GLP;03/11/2025;122,00;;R$ / 13 kg;FOGAS
SE;MG;BELO HORIZONTE;LOIRINHO GAS LTDA; 47.703.531/0001-04;AVENIDA AMINTAS JACQUES DE MORAES;1931;;NOVO GLÓRIA;30880-303;GLP;03/11/2025;100,00;;R$ / 13 kg;BRANCA
SE;SP;LINS;GENTIL E KOMATSU COMERCIO DE GAS LTDA; 47.420.645/0001-47;AVENIDA NICOLAU ZARVOS;1301;;JARDIM AEROPORTO;16401-371;GLP;03/11/2025;120,00;;R$ / 13 kg;ULTRAGAZ
N;PA;CASTANHAL;AUTO POSTO ESTRELA COMERCIO DE DERIVADOS DE PETROLEO LTDA; 33.472.279/0001-65;ALAMEDA LIBERDADE;3305;;ESTRELA;68743-200;GLP;03/11/2025;115,00;;R$ / 13 kg;BAHIANA
S;RS;SAO LEOPOLDO;MUSSKOPF COMERCIO DE GAS LTDA; 48.270.181/0001-00;RUA JAIME BIZ;590;A;SCHARLAU;93120-600;GLP;03/11/2025;105,00;;R$ / 13 kg;ULTRAGAZ
N;AM;MANAUS;MUCURIPE COMERCIO DE COMBUSTIVEIS LTDA; 84.110.394/0009-88;AVENIDA CARVALHO LEAL;347;;CACHOEIRINHA;69065-000;GLP;03/11/2025;121,50;;R$ / 13 kg;FOGAS
SE;RJ;BARRA MANSA;REDEGASVR COMERCIO DE GAS LTDA; 20.783.958/0003-75;AV. HOMERO LEITE;422;;SAUDADE;27313-190;GLP;03/11/2025;104,99;;R$ / 13 kg;ULTRAGAZ
N;RR;BOA VISTA;JOAO PIMENTEL FILHO; 46.391.614/0001-42;R MAESTRO DIRSON COSTA;149;;JARDIM CARANA;69313-709;GLP;03/11/2025;138,00;;R$ / 13 kg;FOGAS
