Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;CE;CRATEUS;F C FARIAS ABREU COMBUSTIVEL; 28.402.938/0001-57;AVENIDA EDILBERTO FROTA;2125;;FATIMA II;63702-025;DIESEL;02/07/2026;6,70;;R$ / litro;BRANCA
NE;CE;CRATEUS;F C FARIAS ABREU COMBUSTIVEL; 28.402.938/0001-57;AVENIDA EDILBERTO FROTA;2125;;FATIMA II;63702-025;DIESEL S10;02/07/2026;7,68;;R$ / litro;BRANCA
SE;MG;CONGONHAS;POSTO BEIEL LTDA; 33.632.981/0001-49;RODOVIA BR-040;S/N;KM    617 A 619;JOAQUIM MURTINHO;36412-350;DIESEL;02/07/2026;6,50;;R$ / litro;IPIRANGA
SE;MG;CONGONHAS;POSTO BEIEL LTDA; 33.632.981/0001-49;RODOVIA BR-040;S/N;KM    617 A 619;JOAQUIM MURTINHO;36412-350;DIESEL S10;02/07/2026;6,60;;R$ / litro;IPIRANGA
NE;MA;BARRA DO CORDA;POSTO SANTIAGO II LTDA; 36.982.062/0001-93;RUA ROMA;54;;PARK ITALIA;65950-000;DIESEL;02/07/2026;6,90;;R$ / litro;BRANCA
NE;MA;BARRA DO CORDA;POSTO SANTIAGO II LTDA; 36.982.062/0001-93;RUA ROMA;54;;PARK ITALIA;65950-000;DIESEL S10;02/07/2026;7,18;;R$ / litro;BRANCA
SE;MG;FRUTAL;JB COMERCIO DE COMBUSTIVEL LTDA; 38.122.516/0001-81;RUA IPIRANGA;322;;CENTRO;38200-042;DIESEL S10;02/07/2026;6,89;;R$ / litro;BRANCA
SE;SP;MOCOCA;AUTO POSTO MOCOQUINHA EIRELI; 37.244.733/0001-81;AVENIDA PRESIDENTE CASTELO BRANCO;207;;JARDIM SAO FRANCISCO;13734-350;DIESEL;02/07/2026;6,48;;R$ / litro;BRANCA
SE;SP;MOCOCA;AUTO POSTO MOCOQUINHA EIRELI; 37.244.733/0001-81;AVENIDA PRESIDENTE CASTELO BRANCO;207;;JARDIM SAO FRANCISCO;13734-350;DIESEL S10;02/07/2026;6,69;;R$ / litro;BRANCA
NE;PB;SOUSA;POSTO DE COMBUSTIVEIS E LUBRIFICANTES SILVEIRAO II EIRELI; 31.366.593/0001-38;AVENIDA JOSE GADELHA DE OLIVEIRA;100;LOTE  01                  QUADRA80;JARDIM SORRILANDIA II;58805-280;DIESEL;02/07/2026;7,40;;R$ / litro;BRANCA
NE;PB;SOUSA;POSTO DE COMBUSTIVEIS E LUBRIFICANTES SILVEIRAO II EIRELI; 31.366.593/0001-38;AVENIDA JOSE GADELHA DE OLIVEIRA;100;LOTE  01                  QUADRA80;JARDIM SORRILANDIA II;58805-280;DIESEL S10;02/07/2026;7,40;;R$ / litro;BRANCA
SE;MG;TIMOTEO;COMERCIAL DE COMBUSTIVEIS CENTRO SUL LTDA; 37.414.648/0001-14;AVENIDA ACESITA;3705;;CENTRO SUL;35182-031;DIESEL;02/07/2026;6,49;;R$ / litro;ALE
CO;GO;CALDAS NOVAS;AUTO POSTO MAIS LTDA; 38.014.592/0001-73;AVENIDA C;SN;QUADRA48                  LOTE  01;ESTANCIA ITAICI;75686-126;DIESEL;02/07/2026;6,49;;R$ / litro;BRANCA
CO;GO;CALDAS NOVAS;AUTO POSTO MAIS LTDA; 38.014.592/0001-73;AVENIDA C;SN;QUADRA48                  LOTE  01;ESTANCIA ITAICI;75686-126;DIESEL S10;02/07/2026;6,79;;R$ / litro;BRANCA
SE;MG;ALFENAS;POSTO REDE VERDE LTDA; 33.817.696/0003-64;AVENIDA HENRIQUE MUNHOZ GARCIA;395;;JARDIM BOA ESPERANCA III;37135-152;DIESEL S10;02/07/2026;7,39;;R$ / litro;BRANCA
SE;MG;LAVRAS;DISTRIBUIDORA AFM LTDA; 37.326.646/0001-73;AVENIDA DOUTOR FRANCISCO MARTINS DE ANDRADE;15;;OURO PRETO;37207-599;DIESEL S10;02/07/2026;6,99;;R$ / litro;VIBRA
NE;CE;CRATEUS;WQFRANCISCA JANAINA RODRIGUES; 20.212.972/0001-57;AVENIDA EDILBERTO FROTA;4100;RESID. AEROPORTO;PLANALTO;63702-415;DIESEL;02/07/2026;6,68;;R$ / litro;BRANCA
NE;CE;CRATEUS;WQFRANCISCA JANAINA RODRIGUES; 20.212.972/0001-57;AVENIDA EDILBERTO FROTA;4100;RESID. AEROPORTO;PLANALTO;63702-415;DIESEL S10;02/07/2026;7,07;;R$ / litro;BRANCA
NE;BA;FEIRA DE SANTANA;TREVO DERIVADOS DE PETROLEO LTDA; 14.486.153/0022-20;RUA SAO DOMINGOS;450;;SANTA MONICA;44077-465;DIESEL S10;02/07/2026;6,79;;R$ / litro;BRANCA
NE;PE;LAJEDO;JACYARA PEREIRA DE MELO COMERCIO DE COMBUSTIVEIS LTDA; 31.781.323/0001-93;AVENIDA 19 DE MAIO;295;;CENTRO;55385-000;DIESEL S10;02/07/2026;6,84;;R$ / litro;BRANCA
NE;PE;IGARASSU;POSTOS BRASIL 5 COMBUSTIVEIS LTDA; 41.649.466/0001-08;AVENIDA BARAO DE VERA CRUZ;1612;;CRUZ DO REBOUCAS;53625-015;DIESEL S10;02/07/2026;6,89;;R$ / litro;BRANCA
NE;RN;MOSSORO;FAN POSTO IGUANA LTDA; 08.350.555/0023-80;AVENIDA DIOCESANA;69;ANEXO I;NOVA BETANIA;59607-030;DIESEL;02/07/2026;7,19;;R$ / litro;FAN
NE;RN;MOSSORO;FAN POSTO IGUANA LTDA; 08.350.555/0023-80;AVENIDA DIOCESANA;69;ANEXO I;NOVA BETANIA;59607-030;DIESEL S10;02/07/2026;7,29;;R$ / litro;FAN
SE;MG;FRUTAL;AUTO POSTO LIDER DE FRUTAL LTDA; 42.581.346/0001-70;AVENIDA BRASILIA;150;;JARDIM DAS LARANJEIRAS;38204-136;DIESEL;02/07/2026;6,39;;R$ / litro;CIAPETRO
SE;MG;FRUTAL;AUTO POSTO LIDER DE FRUTAL LTDA; 42.581.346/0001-70;AVENIDA BRASILIA;150;;JARDIM DAS LARANJEIRAS;38204-136;DIESEL S10;02/07/2026;6,89;;R$ / litro;CIAPETRO
SE;ES;COLATINA;AUTO POSTO SANTA ANA LTDA; 03.948.877/0003-69;RODOVIA DO CAFE;1871;;CARLOS GERMANO NAUMANN;29705-200;DIESEL;02/07/2026;6,89;;R$ / litro;ALE
SE;ES;COLATINA;AUTO POSTO SANTA ANA LTDA; 03.948.877/0003-69;RODOVIA DO CAFE;1871;;CARLOS GERMANO NAUMANN;29705-200;DIESEL S10;02/07/2026;6,99;;R$ / litro;ALE
NE;BA;FEIRA DE SANTANA;POSTO DE COMBUSTIVEIS FRAGA MAIA LTDA; 37.321.647/0001-25;AVENIDA CASIMIRO DE ABREU;400-B;;CIDADE NOVA;44053-200;DIESEL S10;02/07/2026;6,79;;R$ / litro;BRANCA
SE;MG;OLIVEIRA;POSTO XAVANTE OLIVEIRA LTDA; 41.829.554/0001-83;AVENIDA MARACANA;545;;CENTRO;35540-000;DIESEL;02/07/2026;6,39;;R$ / litro;BRANCA
SE;MG;OLIVEIRA;POSTO XAVANTE OLIVEIRA LTDA; 41.829.554/0001-83;AVENIDA MARACANA;545;;CENTRO;35540-000;DIESEL S10;02/07/2026;6,89;;R$ / litro;BRANCA
SE;MG;OLIVEIRA;POSTO SUPER TIGRE LTDA; 02.024.746/0003-22;ALAMEDA DOUTOR CICERO DE CASTRO FILHO;S/N;;SANTA MARIA;35540-000;DIESEL;02/07/2026;7,29;;R$ / litro;VIBRA
SE;MG;OLIVEIRA;POSTO SUPER TIGRE LTDA; 02.024.746/0003-22;ALAMEDA DOUTOR CICERO DE CASTRO FILHO;S/N;;SANTA MARIA;35540-000;DIESEL S10;02/07/2026;7,49;;R$ / litro;VIBRA
SE;MG;OLIVEIRA;EFIGENIA DE OLIVEIRA SALGADO LTDA; 44.577.413/0001-09;AVENIDA CORONEL BENJAMIN GUIMARAES;400;;CENTRO;35540-000;DIESEL;02/07/2026;6,84;;R$ / litro;IPIRANGA
NE;RN;CAICO;BOA PASSAGEM COMERCIAL DE COMBUTIVEL DOMINGOS LTDA; 45.337.890/0001-60;AVENIDA DR RUI MARIZ;571;;BOA PASSAGEM;59300-000;DIESEL;02/07/2026;7,59;;R$ / litro;BRANCA
NE;RN;CAICO;BOA PASSAGEM COMERCIAL DE COMBUTIVEL DOMINGOS LTDA; 45.337.890/0001-60;AVENIDA DR RUI MARIZ;571;;BOA PASSAGEM;59300-000;DIESEL S10;02/07/2026;7,59;;R$ / litro;BRANCA
NE;RN;CAICO;CENTRO COMERCIAL DE COMBUSTIVEIS DOMINGOS LTDA; 45.338.786/0001-90;AVENIDA CORONEL MARTINIANO;1079;;CENTRO;59300-000;DIESEL;02/07/2026;7,59;;R$ / litro;BRANCA
NE;RN;CAICO;CENTRO COMERCIAL DE COMBUSTIVEIS DOMINGOS LTDA; 45.338.786/0001-90;AVENIDA CORONEL MARTINIANO;1079;;CENTRO;59300-000;DIESEL S10;02/07/2026;7,59;;R$ / litro;BRANCA
SE;ES;SAO MATEUS;LOCVAN TRANSPORTE E TURISMO LTDA; 29.937.036/0001-88;RODOVIA GOVERNADOR MARIO COVAS;573;;VILA NOVA;29941-010;DIESEL S10;02/07/2026;7,19;;R$ / litro;BRANCA
NE;PE;LAJEDO;AUTO POSTO REDE COMPANHIA LTDA; 45.802.260/0001-19;RUA AV. CLUBE NAUTICO CAPIBARIBE;S/N;;CENTRO;55385-000;DIESEL S10;02/07/2026;6,65;;R$ / litro;BRANCA
N;AM;MANACAPURU;AUTO POSTO MANACA LTDA; 30.141.062/0001-84;RUA GASPAR FERNANDES;626;;APARECIDA;69400-448;DIESEL S10;02/07/2026;7,59;;R$ / litro;BRANCA
NE;PE;LAJEDO;POSTO SAO MATTHEUS LTDA; 46.758.332/0001-30;AVENIDA PRESIDENTE JUSCELINO KUBSTICHEK;1877;BR 423 KM 45;CENTRO;55385-000;DIESEL S10;02/07/2026;6,99;;R$ / litro;BRANCA
SE;RJ;MARICA;POSTO NOVO RECREIO LTDA; 24.787.241/0003-52;AVENIDA MAYSA;12656;LOTE 4 A QUADRA 24;BARRA DE MARICÁ;24915-400;DIESEL S10;02/07/2026;7,99;;R$ / litro;BRANCA
NE;BA;FEIRA DE SANTANA;DK COMERCIO DE DERIVADOS DE PETROLEO LTDA; 30.407.550/0001-90;AVENIDA EDUARDO FRÓES DA MOTA;S/N;;SANTA MÔNICA;44078-015;DIESEL S10;02/07/2026;6,97;;R$ / litro;ALE
SE;MG;ALFENAS;GASCOP COMBUSTIVEIS LTDA; 32.299.988/0001-28;AVENIDA GOVERNADOR VALADARES;1948;11 LOTES;JARDIM SAO CARLOS;37137-224;DIESEL;02/07/2026;6,85;;R$ / litro;IPIRANGA
SE;MG;ALFENAS;GASCOP COMBUSTIVEIS LTDA; 32.299.988/0001-28;AVENIDA GOVERNADOR VALADARES;1948;11 LOTES;JARDIM SAO CARLOS;37137-224;DIESEL S10;02/07/2026;7,44;;R$ / litro;IPIRANGA
SE;RJ;BARRA DO PIRAI;POSTO NOVA BARRA LTDA; 04.528.732/0002-90;RUA JOAO BATISTA;5;;NOSSA SENHORA DE SANTANA;27110-420;DIESEL;02/07/2026;7,64;;R$ / litro;IPIRANGA
SE;RJ;BARRA DO PIRAI;POSTO NOVA BARRA LTDA; 04.528.732/0002-90;RUA JOAO BATISTA;5;;NOSSA SENHORA DE SANTANA;27110-420;DIESEL S10;02/07/2026;7,69;;R$ / litro;IPIRANGA
SE;MG;OLIVEIRA;AUTO POSTO AGLE LTDA; 21.804.120/0011-93;RUA AMINTAS DE SOUZA;147;;CENTRO;35540-000;DIESEL;02/07/2026;6,99;;R$ / litro;BRANCA
S;PR;PONTA GROSSA;AUTO POSTO PRESTIGIO LTDA; 29.015.174/0001-00;RUA DOUTOR LEOPOLDO GUIMARAES DA CUNHA;825;;OFICINAS;84035-310;DIESEL S10;02/07/2026;6,99;;R$ / litro;RAIZEN
SE;RJ;ITAPERUNA;POSTO CAICARA DE ITAPERUNA LTDA.; 41.993.366/0001-96;RUA CORONEL JOSE BASTOS;2325;LOJA;BOA FORTUNA;28300-000;DIESEL;02/07/2026;7,09;;R$ / litro;RAIZEN
NE;MA;PRESIDENTE DUTRA;NC DISTRIBUIDORA DE COMBUSTIVEIS PD LTDA; 46.785.405/0001-83;AVENIDA OTON GONÇALVES DE SÁ;850;LOJA  01;CAMPO DANTAS;65760-000;DIESEL;02/07/2026;6,94;;R$ / litro;BRANCA
NE;MA;PRESIDENTE DUTRA;NC DISTRIBUIDORA DE COMBUSTIVEIS PD LTDA; 46.785.405/0001-83;AVENIDA OTON GONÇALVES DE SÁ;850;LOJA  01;CAMPO DANTAS;65760-000;DIESEL S10;02/07/2026;6,97;;R$ / litro;BRANCA
S;SC;TUBARAO;PEGASUS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 05.481.634/0002-08;AVENIDA PATRICIO LIMA;1134;;HUMAITA;88704-410;DIESEL;02/07/2026;6,19;;R$ / litro;BRANCA
S;SC;TUBARAO;PEGASUS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 05.481.634/0002-08;AVENIDA PATRICIO LIMA;1134;;HUMAITA;88704-410;DIESEL S10;02/07/2026;6,49;;R$ / litro;BRANCA
S;PR;PONTA GROSSA;AUTO POSTO PROGRESSO PONTA GROSSA LTDA; 47.536.308/0001-10;AVENIDA VISCONDE DE TAUNAY;460;;CENTRO;84051-000;DIESEL;02/07/2026;5,59;;R$ / litro;BRANCA
S;PR;PONTA GROSSA;AUTO POSTO PROGRESSO PONTA GROSSA LTDA; 47.536.308/0001-10;AVENIDA VISCONDE DE TAUNAY;460;;CENTRO;84051-000;DIESEL S10;02/07/2026;6,59;;R$ / litro;BRANCA
NE;BA;IRECE;RONALDO A. NUNES LTDA; 52.001.821/0001-46;RUA DOS CRENTES;9998;TERREO;POVOADO DE ITAPICURU;44900-000;DIESEL;02/07/2026;7,98;;R$ / litro;BRANCA
NE;BA;IRECE;RONALDO A. NUNES LTDA; 52.001.821/0001-46;RUA DOS CRENTES;9998;TERREO;POVOADO DE ITAPICURU;44900-000;DIESEL S10;02/07/2026;7,99;;R$ / litro;BRANCA
SE;MG;BOM DESPACHO;POSTO SANTANENSE LTDA; 30.751.676/0004-20;AVENIDA DOUTOR JUCA;140;;SAO GERALDO;35636-068;DIESEL;02/07/2026;6,45;;R$ / litro;BRANCA
SE;MG;BOM DESPACHO;POSTO SANTANENSE LTDA; 30.751.676/0004-20;AVENIDA DOUTOR JUCA;140;;SAO GERALDO;35636-068;DIESEL S10;02/07/2026;6,89;;R$ / litro;BRANCA
NE;MA;BARRA DO CORDA;PACHECO PETRO LTDA; 19.969.349/0004-07;RODOVIA BR 226, KM 300;S/N;;ALTAMIRA;65950-000;DIESEL;02/07/2026;6,59;;R$ / litro;TEMAPE
NE;MA;BARRA DO CORDA;PACHECO PETRO LTDA; 19.969.349/0004-07;RODOVIA BR 226, KM 300;S/N;;ALTAMIRA;65950-000;DIESEL S10;02/07/2026;6,76;;R$ / litro;TEMAPE
NE;CE;CAUCAIA;P&E COMERCIO DE DERIVADOS DE PETROLEO LTDA; 54.028.463/0001-90;RODOVIA BR-020;6356;KM    14.5;CAMPO GRANDE;61614-000;DIESEL S10;02/07/2026;6,64;;R$ / litro;IPIRANGA
NE;RN;PARNAMIRIM;PB COMBUSTIVEIS LTDA; 53.930.207/0001-21;AVENIDA DOUTOR MÁRIO NEGÓCIO;1840;;SANTA TEREZA;59142-380;DIESEL;02/07/2026;6,99;;R$ / litro;ALE
SE;MG;FRUTAL;AUTO POSTO BRASIL PETRO FRUTAL LTDA; 52.198.530/0001-90;RUA RAUL JOSE MIZIARA;14;;VILA ESPERANCA;38204-186;DIESEL;02/07/2026;6,49;;R$ / litro;BRANCA
SE;MG;FRUTAL;AUTO POSTO BRASIL PETRO FRUTAL LTDA; 52.198.530/0001-90;RUA RAUL JOSE MIZIARA;14;;VILA ESPERANCA;38204-186;DIESEL S10;02/07/2026;6,69;;R$ / litro;BRANCA
SE;SP;AMERICANA;AUTO POSTO PAULISTA DA COLINA LTDA; 48.312.765/0001-93;AVENIDA PAULISTA;499;ANEXO POSTO DE COMBUSTIVEL;JARDIM NOSSA SENHORA DE FATIMA;13478-580;DIESEL S10;02/07/2026;7,29;;R$ / litro;ALE
NE;RN;CAICO;POSTO DM CAICO LTDA; 53.770.422/0001-02;AVENIDA DR CARLINDO DE SOUZA DANTAS;377;;CENTRO;59300-000;DIESEL S10;02/07/2026;7,59;;R$ / litro;ALE
NE;BA;FEIRA DE SANTANA;AUTO POSTO ORIGINAL LTDA; 44.182.247/0001-41;RUA DOUTOR MACARIO CERQUEIRA;313;;MUCHILA;44005-000;DIESEL S10;02/07/2026;7,19;;R$ / litro;VIBRA
CO;GO;ANAPOLIS;POSTO ANTONELLI BRASIL SUL LTDA; 54.889.509/0001-66;AVENIDA BRASIL SUL;560;;VILA JUSSARA;75123-115;DIESEL;02/07/2026;5,87;;R$ / litro;IPIRANGA
CO;GO;ANAPOLIS;POSTO ANTONELLI BRASIL SUL LTDA; 54.889.509/0001-66;AVENIDA BRASIL SUL;560;;VILA JUSSARA;75123-115;DIESEL S10;02/07/2026;6,42;;R$ / litro;IPIRANGA
SE;SP;OURINHOS;AUTO POSTO BENEDETTI DE OURINHOS LTDA; 60.116.243/0001-11;RUA DUQUE DE CAXIAS;1384;;VILA RECREIO;19911-621;DIESEL S10;02/07/2026;6,37;;R$ / litro;BRANCA
N;AC;RIO BRANCO;AUTO POSTO CIDADE LTDA; 06.321.359/0001-47;AVENIDA NACOES UNIDAS;2123;;7 BEC;69918-093;DIESEL;03/07/2026;7,59;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO CIDADE LTDA; 06.321.359/0001-47;AVENIDA NACOES UNIDAS;2123;;7 BEC;69918-093;DIESEL S10;03/07/2026;7,99;;R$ / litro;VIBRA
NE;BA;IRECE;AUTO POSTO COPA 70 LTDA; 03.961.850/0001-44; BA 052 KM 354;SN;;SEDE;44900-000;DIESEL;03/07/2026;7,89;;R$ / litro;BRANCA
NE;BA;IRECE;AUTO POSTO COPA 70 LTDA; 03.961.850/0001-44; BA 052 KM 354;SN;;SEDE;44900-000;DIESEL S10;03/07/2026;7,98;;R$ / litro;BRANCA
NE;BA;POCOES;POCOES DERIVADOS DE PETROLEO LTDA; 05.799.060/0001-30;RUA VIRGILIO DAMASIO;1;;LAGOA GRANDE;45260-000;DIESEL;03/07/2026;6,78;;R$ / litro;BRANCA
NE;BA;POCOES;POCOES DERIVADOS DE PETROLEO LTDA; 05.799.060/0001-30;RUA VIRGILIO DAMASIO;1;;LAGOA GRANDE;45260-000;DIESEL S10;03/07/2026;6,88;;R$ / litro;BRANCA
NE;BA;POCOES;POSTO E HOTEL PITUBA LTDA; 14.986.103/0001-87;RODOVIA BR 116;S/N;KM    766,620;SEDE;45260-000;DIESEL;03/07/2026;6,78;;R$ / litro;BRANCA
NE;BA;POCOES;POSTO E HOTEL PITUBA LTDA; 14.986.103/0001-87;RODOVIA BR 116;S/N;KM    766,620;SEDE;45260-000;DIESEL S10;03/07/2026;6,88;;R$ / litro;BRANCA
NE;CE;CANINDE;POSTO SIM LTDA; 04.369.988/0002-00;RUA EUCLIDES BARROSO;1120;;SANTA LUZIA;62700-000;DIESEL S10;03/07/2026;7,25;;R$ / litro;VIBRA
NE;CE;CANINDE;POSTO SIM LTDA; 04.369.988/0001-11;RUA JOAQUIM MAGALHAES;466;;CENTRO;62700-000;DIESEL S10;03/07/2026;7,25;;R$ / litro;BRANCA
CO;GO;ITUMBIARA;AUTO POSTO CABORNA LTDA; 25.101.213/0001-30;VIA EXP. MUCIO DE SOUZA REZENDE;4185;;SANTA RITA;75515-490;DIESEL;03/07/2026;5,99;;R$ / litro;BRANCA
CO;GO;ITUMBIARA;AUTO POSTO CABORNA LTDA; 25.101.213/0001-30;VIA EXP. MUCIO DE SOUZA REZENDE;4185;;SANTA RITA;75515-490;DIESEL S10;03/07/2026;6,55;;R$ / litro;BRANCA
SE;MG;GOVERNADOR VALADARES;PETROCAR LTDA; 18.953.356/0001-05;RUA MARECHAL DEODORO;541;;CENTRO;35010-280;DIESEL S10;03/07/2026;7,29;;R$ / litro;VIBRA
NE;PE;CARUARU;POSTO MAHON LTDA; 09.453.355/0001-00;AVENIDA BRASIL;417;;SALGADO;55010-280;DIESEL;03/07/2026;6,97;;R$ / litro;BRANCA
NE;PE;CARUARU;POSTO NERI LTDA; 09.327.272/0001-75;RUA ALFERES JORGE;294;;INDIANOPOLIS;55024-130;DIESEL S10;03/07/2026;6,99;;R$ / litro;BRANCA
NE;PE;CARUARU;RVC COMBUSTIVEIS LTDA; 08.801.579/0001-01;AVENIDA ZE TATU;54;;BOA VISTA;55038-200;DIESEL S10;03/07/2026;6,79;;R$ / litro;BRANCA
NE;PE;CARUARU;RASSA COMBUSTIVEIS E LUBRIFICANTES LTDA; 03.466.032/0001-75;AVENIDA JOSE PINHEIRO DOS SANTOS;340;;PINHEIROPOLIS;55034-180;DIESEL S10;03/07/2026;6,89;;R$ / litro;VIBRA
NE;PE;CARUARU;AUTO POSTO M & J ALVES COMERCIO DE COMBUSTIVEIS LTDA; 04.140.852/0001-35;AVENIDA JOSE RODRIGUES DE JESUS;1185;;INDIANOPOLIS;55024-000;DIESEL S10;03/07/2026;6,79;;R$ / litro;BRANCA
NE;PE;CARUARU;POSTO PETROTURBO LTDA; 06.353.117/0006-40;AVENIDA RUI BARBOSA;823;;DIVINOPOLIS;55010-540;DIESEL S10;03/07/2026;6,79;;R$ / litro;BRANCA
NE;PE;CARUARU;POSTO JOAQUIM NABUCO COMERCIO DE COMBUSTIVEIS LTDA; 06.353.103/0001-11;RUA JOAQUIM NABUCO;450;;DIVINOPOLIS;55010-420;DIESEL S10;03/07/2026;7,13;;R$ / litro;ALE
NE;PE;CARUARU;POSTO DE COMBUSTIVEL X EIRELI; 05.392.094/0001-05;RUA GONCALO COELHO;273;;MAURICIO DE NASSAU;55014-020;DIESEL S10;03/07/2026;6,79;;R$ / litro;BRANCA
NE;PE;CARUARU;SAO LUCAS COMBUSTIVEIS LTDA; 03.974.618/0001-40;RUA MARIETA LIRA DE AZEVEDO;283;;KENNEDY;55036-410;DIESEL S10;03/07/2026;6,79;;R$ / litro;BRANCA
NE;PE;CARUARU;JARDIM EUROPA COMERCIO DE DERIVADOS DE PETROLEO LTDA; 08.266.975/0001-78;RUA CONEGO JULIO CABRAL;318;;JARDIM EUROPA;55012-590;DIESEL S10;03/07/2026;7,19;;R$ / litro;BRANCA
S;PR;CASCAVEL;EUCLIDES PEGORARO E CIA LTDA; 05.093.694/0001-72;RUA CARLOS GOMES;3501;ESQ R. RIO DE JANEIRO;CENTRO;85801-090;DIESEL;03/07/2026;7,19;;R$ / litro;IPIRANGA
S;PR;CASCAVEL;AUTO POSTO ESPELHO D'ÁGUA LTDA; 03.820.930/0001-80;AVENIDA BRASIL;5101;;CENTRO;85812-001;DIESEL;03/07/2026;5,96;;R$ / litro;BRANCA
S;PR;CASCAVEL;AUTO POSTO ESPELHO D'ÁGUA LTDA; 03.820.930/0001-80;AVENIDA BRASIL;5101;;CENTRO;85812-001;DIESEL S10;03/07/2026;6,67;;R$ / litro;BRANCA
S;PR;CASCAVEL;ANTOSZ & LEME LTDA; 08.270.350/0001-80;AVENIDA BRASIL;9107;;COQUEIRAL;85807-030;DIESEL S10;03/07/2026;6,99;;R$ / litro;VIBRA
S;PR;CASCAVEL;AUTO POSTO SABIA AZUL LTDA; 07.876.389/0001-82;RUA TRES PODERES;5393;;CASCAVEL VELHO;85818-070;DIESEL;03/07/2026;5,69;;R$ / litro;VIBRA
S;PR;CASCAVEL;AUTO POSTO SABIA AZUL LTDA; 07.876.389/0001-82;RUA TRES PODERES;5393;;CASCAVEL VELHO;85818-070;DIESEL S10;03/07/2026;6,39;;R$ / litro;VIBRA
S;PR;CASCAVEL;NOVO FOXX COMERCIO DE COMBUSTIVEIS LTDA; 02.763.612/0001-61;AVENIDA CARLOS GOMES;1447;;JD. DONA JURACY;85806-230;DIESEL;03/07/2026;6,14;;R$ / litro;ESTRADA
S;PR;CASCAVEL;NOVO FOXX COMERCIO DE COMBUSTIVEIS LTDA; 02.763.612/0001-61;AVENIDA CARLOS GOMES;1447;;JD. DONA JURACY;85806-230;DIESEL S10;03/07/2026;6,84;;R$ / litro;ESTRADA
S;PR;CASCAVEL;AUTO POSTO PRA FRENTE BRASIL LTDA; 04.868.412/0001-07;MARGEM BR 277;SN;KM    596;SANTOS DUMONT;85804-600;DIESEL;03/07/2026;6,39;;R$ / litro;IPIRANGA
S;PR;CASCAVEL;AUTO POSTO PRA FRENTE BRASIL LTDA; 04.868.412/0001-07;MARGEM BR 277;SN;KM    596;SANTOS DUMONT;85804-600;DIESEL S10;03/07/2026;6,89;;R$ / litro;IPIRANGA
S;PR;CASCAVEL;POSTO PARAVIS LTDA; 03.358.802/0001-66;RUA PARANA;2;ESQ R. VIC MACHADO;CENTRO;85812-010;DIESEL S10;03/07/2026;6,96;;R$ / litro;VIBRA
S;PR;CASCAVEL;POSTO DAS AMERICAS LTDA; 02.331.276/0001-88;RODOVIA BR 277 KM 583,85;S/N;SAIDA P/ CURITIBA;BR 277;85803-650;DIESEL S10;03/07/2026;6,44;;R$ / litro;RAIZEN
SE;RJ;CAMPOS DOS GOYTACAZES;POSTO DE COMBUSTIVEL E LANCHONETE NOSSA SENHORA DA CONCEICAO DE DONANA LTDA; 39.686.407/0001-50;AVENIDA LOURIVAL MARTINS BEDA;575;;DANANA;28030-002;DIESEL;03/07/2026;6,89;;R$ / litro;BRANCA
SE;RJ;CAMPOS DOS GOYTACAZES;POSTO DE COMBUSTIVEL E LANCHONETE NOSSA SENHORA DA CONCEICAO DE DONANA LTDA; 39.686.407/0001-50;AVENIDA LOURIVAL MARTINS BEDA;575;;DANANA;28030-002;DIESEL S10;03/07/2026;7,19;;R$ / litro;BRANCA
SE;SP;OURINHOS;GUILHERME BRISOLA MACHADO & CIA LTDA; 07.038.460/0001-58;AVENIDA JACINTO SA;1686;;VL. SAO BENTO;19904-565;DIESEL;03/07/2026;6,23;;R$ / litro;IPIRANGA
SE;SP;OURINHOS;GUILHERME BRISOLA MACHADO & CIA LTDA; 07.038.460/0001-58;AVENIDA JACINTO SA;1686;;VL. SAO BENTO;19904-565;DIESEL S10;03/07/2026;6,63;;R$ / litro;IPIRANGA
NE;BA;SANTO ANTONIO DE JESUS;CRUZEIRO DO SUL COM DE COMBUSTIVEIS E SERVICOS LTDA; 33.804.303/0001-16;AVENIDA DOIS DE JULHO;10;;ERNESTO MELO;44440-000;DIESEL S10;03/07/2026;7,19;;R$ / litro;BRANCA
NE;BA;SANTO ANTONIO DE JESUS;CRUZEIRO DO SUL COM DE COMBUSTIVEIS E SERVICOS LTDA; 33.804.303/0002-05;RUA TEODORO DIAS BARRETO;1230;;ANDAIA;44434-532;DIESEL S10;03/07/2026;7,38;;R$ / litro;BRANCA
SE;MG;UNAI;POSTO UNAI LTDA; 25.841.594/0001-94;RUA NOSSA SENHORA DO CARMO;209;;CENTRO;38610-000;DIESEL S10;03/07/2026;7,22;;R$ / litro;BRANCA
SE;MG;UNAI;POSTO SOARES BRAZ LTDA; 03.030.492/0001-56;RUA VIRGILIO RIBEIRO;1180;;BARROCA;38610-000;DIESEL;03/07/2026;6,59;;R$ / litro;VIBRA
