Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;AL;DELMIRO GOUVEIA;AUTO POSTO DA PEDRA LTDA; 05.518.639/0001-87;RUA FLORIANO PEIXOTO;281;;CENTRO;57480-000;DIESEL;04/11/2024;6,78;;R$ / litro;VIBRA
NE;AL;DELMIRO GOUVEIA;AUTO POSTO DA PEDRA LTDA; 05.518.639/0001-87;RUA FLORIANO PEIXOTO;281;;CENTRO;57480-000;DIESEL S10;04/11/2024;6,83;;R$ / litro;VIBRA
NE;AL;DELMIRO GOUVEIA;COMERCIO DE COMBUSTIVEIS NENZITA LTDA; 04.431.113/0001-00;AVENIDA CAXANGA;126;;PEDRA VELHA;57480-000;DIESEL;04/11/2024;6,70;;R$ / litro;BRANCA
NE;AL;DELMIRO GOUVEIA;COMERCIO DE COMBUSTIVEIS NENZITA LTDA; 04.431.113/0001-00;AVENIDA CAXANGA;126;;PEDRA VELHA;57480-000;DIESEL S10;04/11/2024;6,74;;R$ / litro;BRANCA
NE;BA;ALAGOINHAS;POSTO TROPICAL DE COMBUSTIVEIS LTDA; 04.218.516/0001-68;RUA PAULO AFONSO;420;;PRACA KENNEDY;48020-650;DIESEL;04/11/2024;5,88;;R$ / litro;BRANCA
NE;BA;ALAGOINHAS;POSTO TROPICAL DE COMBUSTIVEIS LTDA; 04.218.516/0001-68;RUA PAULO AFONSO;420;;PRACA KENNEDY;48020-650;DIESEL S10;04/11/2024;5,98;;R$ / litro;BRANCA
NE;BA;ALAGOINHAS;DALILA DERIVADOS DE PETROLEO LTDA; 03.990.964/0001-12;RUA CONSELHEIRO JUNQUEIRA;SN;;CENTRO;48090-021;DIESEL;04/11/2024;5,56;;R$ / litro;PETROBAHIA
NE;BA;ALAGOINHAS;DALILA DERIVADOS DE PETROLEO LTDA; 03.990.964/0001-12;RUA CONSELHEIRO JUNQUEIRA;SN;;CENTRO;48090-021;DIESEL S10;04/11/2024;5,64;;R$ / litro;PETROBAHIA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45836-000;DIESEL;04/11/2024;5,89;;R$ / litro;IPIRANGA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45836-000;DIESEL S10;04/11/2024;5,95;;R$ / litro;IPIRANGA
NE;BA;JACOBINA;RAQUEL DERIVADOS DE PETROLEO LTDA; 04.287.217/0001-85;ESTRADA JACOBINA MIGUEL CALMON;SN;;CATUABA;44700-000;DIESEL;04/11/2024;6,18;;R$ / litro;IPIRANGA
NE;BA;JACOBINA;RAQUEL DERIVADOS DE PETROLEO LTDA; 04.287.217/0001-85;ESTRADA JACOBINA MIGUEL CALMON;SN;;CATUABA;44700-000;DIESEL S10;04/11/2024;6,30;;R$ / litro;IPIRANGA
NE;BA;JACOBINA;PARENTES REVENDA DE PRODUTOS DE PETROLEO LTDA.; 05.481.141/0001-97;AVENIDA CENTENARIO;1600;;NAZARE;44700-000;DIESEL;04/11/2024;6,16;;R$ / litro;BRANCA
NE;BA;JACOBINA;PARENTES REVENDA DE PRODUTOS DE PETROLEO LTDA.; 05.481.141/0001-97;AVENIDA CENTENARIO;1600;;NAZARE;44700-000;DIESEL S10;04/11/2024;6,38;;R$ / litro;BRANCA
NE;BA;JEQUIE;SS COMERCIO DERIVADOS DE PETROLEO LTDA; 08.505.094/0001-62;RUA BERTINO PASSOS;250;;CENTRO;45202-340;DIESEL;04/11/2024;6,09;;R$ / litro;BRANCA
NE;BA;JEQUIE;SS COMERCIO DERIVADOS DE PETROLEO LTDA; 08.505.094/0001-62;RUA BERTINO PASSOS;250;;CENTRO;45202-340;DIESEL S10;04/11/2024;6,19;;R$ / litro;BRANCA
NE;BA;JEQUIE;D & M COMERCIAL LTDA; 03.550.965/0001-46;AVENIDA JOAO GOULART;65;;CENTRO;45200-070;DIESEL;04/11/2024;6,30;;R$ / litro;RAIZEN
NE;BA;JEQUIE;D & M COMERCIAL LTDA; 03.550.965/0001-46;AVENIDA JOAO GOULART;65;;CENTRO;45200-070;DIESEL S10;04/11/2024;6,40;;R$ / litro;RAIZEN
NE;BA;JEQUIE;JEQUIEZINHO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 05.924.835/0001-51;RUA DR. JOAO BRAGA;S/N;;JEQUIEZINHO;45205-011;DIESEL;04/11/2024;5,85;;R$ / litro;BRANCA
NE;BA;JEQUIE;COM DE DER DE PETROLEO BARRETO LTDA; 34.214.809/0001-38;AVENIDA FRANZ GEDEON;250;;CENTRO;45200-130;DIESEL;04/11/2024;5,89;;R$ / litro;IPIRANGA
NE;BA;JEQUIE;COM DE DER DE PETROLEO BARRETO LTDA; 34.214.809/0001-38;AVENIDA FRANZ GEDEON;250;;CENTRO;45200-130;DIESEL S10;04/11/2024;5,99;;R$ / litro;IPIRANGA
NE;BA;JEQUIE;PITU COMERCIO DE DERIVADOS DE PETROLEO LTDA; 02.891.624/0001-71;AVENIDA GOVERNADOR LOMANTO JUNIOR;220;;CENTRO;45202-130;DIESEL S10;04/11/2024;5,89;;R$ / litro;BRANCA
NE;BA;JEQUIE;M W COMERCIO DE COMBUSTIVEIS SERVICOS E ALIMENTOS LTDA; 00.697.413/0001-77;PRACA GOVERNADOR JURACY MAGALHAES;437A;;JEQUIEZINHO;45208-109;DIESEL;04/11/2024;6,09;;R$ / litro;BRANCA
NE;BA;JEQUIE;M W COMERCIO DE COMBUSTIVEIS SERVICOS E ALIMENTOS LTDA; 00.697.413/0001-77;PRACA GOVERNADOR JURACY MAGALHAES;437A;;JEQUIEZINHO;45208-109;DIESEL S10;04/11/2024;6,19;;R$ / litro;BRANCA
NE;BA;JEQUIE;SUDOESTE COMÉRCIO DE COMBUSTÍVEIS & SERVIÇOS LTDA.; 00.296.696/0001-45;AVENIDA OTAVIO MANGABEIRA;S/N;;MANDACARU;45200-000;DIESEL;04/11/2024;6,09;;R$ / litro;IPIRANGA
NE;BA;JEQUIE;SUDOESTE COMÉRCIO DE COMBUSTÍVEIS & SERVIÇOS LTDA.; 00.296.696/0001-45;AVENIDA OTAVIO MANGABEIRA;S/N;;MANDACARU;45200-000;DIESEL S10;04/11/2024;6,19;;R$ / litro;IPIRANGA
NE;BA;SALVADOR;AUTO POSTO BUDIÃO LTDA.; 13.635.461/0001-82;RUA DOUTOR AUGUSTO LOPES PONTES;167;;COSTA AZUL;41760-035;DIESEL S10;04/11/2024;5,83;;R$ / litro;RAIZEN
NE;BA;VALENCA;ORGANIZACAO GUAIBIM LTDA; 01.878.111/0001-68;AVENIDA ANTONIO C MAGALHAES;500;CASA;SAO FELIX;45400-000;DIESEL;04/11/2024;5,95;;R$ / litro;RAIZEN
NE;BA;VALENCA;ORGANIZACAO GUAIBIM LTDA; 01.878.111/0001-68;AVENIDA ANTONIO C MAGALHAES;500;CASA;SAO FELIX;45400-000;DIESEL S10;04/11/2024;5,99;;R$ / litro;RAIZEN
NE;CE;JUAZEIRO DO NORTE;MARCIANO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 07.053.903/0004-22;AVENIDA PADRE CICERO;2506;;TRIANGULO;63041-140;DIESEL S10;04/11/2024;6,69;;R$ / litro;BRANCA
CO;DF;BRASILIA;DRIVE CAR TRANSPORTES E COMBUSTIVEIS LTDA; 00.012.211/0003-06;QUADRA QUADRA 1 PLL LOTE 01;S/N;;SETOR INDUSTRIAL (GAMA);72445-010;DIESEL S10;04/11/2024;5,79;;R$ / litro;BRANCA
