Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
CO;GO;APARECIDA DE GOIANIA;L M COMERCIO DE DERIVADOS DE PETROLEO LTDA; 02.184.264/0001-78;AVENIDA JUSCELINO KUBITSCHEK;SN;QUADRA01                  LOTE  14/35 B;VILA MARIA;74919-420;DIESEL S10;02/06/2025;6,19;;R$ / litro;RAIZEN
CO;GO;APARECIDA DE GOIANIA;LAGOS DOURADOS COMERCIO DE PETROLEO LTDA; 01.562.684/0001-88;AVENIDA LIBERDADE;S/N;QD 70 LTS 112/113;ST GARAVELO;74930-550;DIESEL;02/06/2025;5,85;;R$ / litro;CIAPETRO
CO;GO;APARECIDA DE GOIANIA;LAGOS DOURADOS COMERCIO DE PETROLEO LTDA; 01.562.684/0001-88;AVENIDA LIBERDADE;S/N;QD 70 LTS 112/113;ST GARAVELO;74930-550;DIESEL S10;02/06/2025;5,89;;R$ / litro;CIAPETRO
CO;GO;APARECIDA DE GOIANIA;POSTO SAMAMBAIA LTDA; 00.567.056/0001-22;RODOVIA BR-153;S/N;QUADRA034                 LOTE  0001                KM    1294;SETOR CENTRAL;74980-180;DIESEL;02/06/2025;7,06;;R$ / litro;VIBRA
CO;GO;APARECIDA DE GOIANIA;POSTO SAMAMBAIA LTDA; 00.567.056/0001-22;RODOVIA BR-153;S/N;QUADRA034                 LOTE  0001                KM    1294;SETOR CENTRAL;74980-180;DIESEL S10;02/06/2025;7,17;;R$ / litro;VIBRA
CO;GO;APARECIDA DE GOIANIA;A L C COMERCIO DE COMBUSTIVEIS LTDA; 03.420.746/0001-42;AVENIDA RIO VERDE;SN;QD 23 LT 01-E SALA 01;VILA ROSA;74905-660;DIESEL S10;02/06/2025;6,29;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;PADUA E LEMOS LTDA; 01.941.841/0001-66;AVENIDA ANHANGUERA;11552;QUADRA 02 LOTE 04;BAIRRO CAPUAVA;74450-010;DIESEL S10;02/06/2025;5,99;;R$ / litro;VIBRA
CO;GO;ANAPOLIS;SOL COMERCIAL DE DERIVADOS DE PETROLEO EIRELI; 07.082.915/0001-32;AVENIDA PRESIDENTE JOSE SARNEY;1780;QUADRAC                   LOTE  23/25;VILA NOSSA SENHORA D'ABADIA;75120-425;DIESEL;02/06/2025;5,54;;R$ / litro;BRANCA
CO;GO;ANAPOLIS;SOL COMERCIAL DE DERIVADOS DE PETROLEO EIRELI; 07.082.915/0001-32;AVENIDA PRESIDENTE JOSE SARNEY;1780;QUADRAC                   LOTE  23/25;VILA NOSSA SENHORA D'ABADIA;75120-425;DIESEL S10;02/06/2025;5,57;;R$ / litro;BRANCA
CO;GO;GOIANIA;EFAM COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 05.923.929/0001-06;AVENIDA PERIMETRAL NORTE;5145;;SETOR PERIM;74573-030;DIESEL;02/06/2025;5,74;;R$ / litro;VIBRA
CO;GO;GOIANIA;EFAM COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 05.923.929/0001-06;AVENIDA PERIMETRAL NORTE;5145;;SETOR PERIM;74573-030;DIESEL S10;02/06/2025;5,74;;R$ / litro;VIBRA
CO;GO;GOIANIA;JUSTINIANO & JUSTINIANO LTDA; 04.489.287/0001-16;AVENIDA JOSE LEANDRO DA CRUZ;2;QUADRA 18, LOTE 01;PARQUE AMAZONIA;74840-390;DIESEL;02/06/2025;5,95;;R$ / litro;IPIRANGA
